"","V1","V2"
"29776","YWHAQ","TPR"
"29777","HIST4H4","SMARCA5"
"29778","PRKCE","BRAF"
"29779","PRKCE","RPS6KB2"
"29780","OCLN","CSNK1E"
"29781","SERPINA1","CELA1"
"29782","OCLN","CSNK1A1"
"29783","CITED2","HIF1A"
"29784","RPS6","RPS6KB2"
"29785","KLC1","CLSTN1"
"29786","SSH1","CORO1B"
"29787","SRC","NR1I2"
"29788","GSK3B","BICD1"
"29789","GSK3B","BICD2"
"29790","GSK3B","DCTN1"
"29791","SPINT1","FAM46A"
"29792","CELA1","PI3"
"29793","GSK3B","DCTN2"
"29794","GSK3B","DYNC1I1"
"29795","GSK3A","BICD1"
"29796","DCTN1","BICD1"
"29797","DCTN2","BICD1"
"29798","DYNC1I1","BICD1"
"29799","BICD1","ALPI"
"29800","COL2A1","HTRA1"
"29801","NIN","BICD1"
"29802","COIL","FAM115A"
"29803","PAK2","LIMK1"
"29804","CHAF1A","DBF4"
"29805","PAK2","RAF1"
"29806","CHAF1A","CDK2"
"29807","TJP2","SCRIB"
"29808","RIN1","ABL2"
"29809","NFKB1","RIPK1"
"29810","RXRA","GATA2"
"29811","ADRA1A","NOS1"
"29812","ADRA1D","NOS1"
"29813","UBQLN4","RBM10"
"29814","ADRA1B","NOS1"
"29815","VAV1","PTPN22"
"29816","ADRB1","NOS1"
"29817","ADRB2","NOS1"
"29818","CD3E","PTPN22"
"29819","LCK","PTPN22"
"29820","ZAP70","PTPN22"
"29821","CD247","PTPN22"
"29822","NTRK1","RASGRF1"
"29823","NTRK2","RASGRF1"
"29824","UBQLN4","FZD7"
"29825","NTRK3","RASGRF1"
"29826","LCK","NR3C1"
"29827","FYN","NR3C1"
"29828","NCOA6","ATF2"
"29829","RGS12","MAP2K2"
"29830","HRAS","RGS12"
"29831","ARAF","RGS12"
"29832","XPO5","ZNF346"
"29833","SNIP1","MAX"
"29834","KIF5B","RRBP1"
"29835","HIF1A","TSGA10"
"29836","LCK","HSP90AA1"
"29837","HSP90AA1","FYN"
"29838","ARFGEF2","GABRB3"
"29839","ARFGEF2","GABRB2"
"29840","GABRB1","ARFGEF2"
"29841","AR","STUB1"
"29842","RRAS2","FNTB"
"29843","ELANE","SERPINB1"
"29844","FYN","SPHK2"
"29845","RAP2A","FNTB"
"29846","LYN","SPHK2"
"29847","PGGT1B","KRAS"
"29848","FYN","SPHK1"
"29849","PGGT1B","RRAS2"
"29850","PGGT1B","GNG2"
"29851","PGGT1B","CDC42"
"29852","ELANE","ELN"
"29853","PPP2R1A","SGOL1"
"29854","PPP2R1B","SGOL1"
"29855","LYN","SPHK1"
"29856","PPP2CB","SGOL1"
"29857","PPP2R5C","SGOL1"
"29858","PPP2R5E","SGOL1"
"29859","PPP2R5D","SGOL1"
"29860","PPP2R5A","SGOL1"
"29861","PPP2R5B","SGOL1"
"29862","ELANE","GRN"
"29863","PRKDC","SGOL1"
"29864","XRCC6","SGOL1"
"29865","XRCC5","SGOL1"
"29866","AP1M1","GRIN2B"
"29867","GRIN2B","AP2M1"
"29868","GRIN2B","AP4M1"
"29869","AP1M1","GRIN2A"
"29870","AP4M1","GRIN2A"
"29871","ELANE","SERPIND1"
"29872","IRF3","SYT1"
"29873","SYT1","NR3C1"
"29874","SKA1","SKA2"
"29875","PPARG","SYT1"
"29876","KAT2B","GATAD2A"
"29877","KAT2B","GATAD2B"
"29878","NR1H3","SYT1"
"29879","UBTF","TAF1D"
"29880","PTK2B","MYH2"
"29881","DGKD","MYH2"
"29882","ELANE","LPA"
"29883","PPP2CA","SGOL1"
"29884","PICK1","CTNNB1"
"29885","SET","SGOL1"
"29886","MAP3K8","RIPK1"
"29887","SGOL1","LRRC59"
"29888","PICK1","MLLT4"
"29889","SGOL1","RPL10A"
"29890","RPL28","SGOL1"
"29891","RPL7","SGOL1"
"29892","TMSB4X","ACTB"
"29893","ELANE","TFPI"
"29894","PICK1","F11R"
"29895","RPL7A","SGOL1"
"29896","RPLP1","SGOL1"
"29897","PICK1","JAM3"
"29898","PPP2R1B","SGOL2"
"29899","PPP2R1A","SGOL2"
"29900","PPP2CA","SGOL2"
"29901","ELANE","SERPINE1"
"29902","PPP2R1B","PPP2R5D"
"29903","PICK1","PVRL2"
"29904","PICK1","PVRL4"
"29905","ZFP36","EDC3"
"29906","DDX6","EDC3"
"29907","TP53","NR4A1"
"29908","ELANE","SDC1"
"29909","PIAS1","MBD1"
"29910","PIAS2","MBD1"
"29911","SETDB1","MBD1"
"29912","PPP5C","CHORDC1"
"29913","ACTN4","TJP1"
"29914","SYK","TNFRSF1A"
"29915","NCOR1","RARA"
"29916","SH2D1A","ARHGEF7"
"29917","ARHGEF6","SH2D1A"
"29918","ELANE","THBS1"
"29919","NR2E3","DHX30"
"29920","NCOR1","DHX30"
"29921","SIN3A","DHX30"
"29922","RBL1","DHX30"
"29923","HDAC1","DHX30"
"29924","HDAC3","DHX30"
"29925","RBBP4","DHX30"
"29926","RBBP7","DHX30"
"29927","CDK9","DHX30"
"29928","ELANE","F5"
"29929","MYBBP1A","DHX30"
"29930","TBL3","DHX30"
"29931","CD244","ARHGEF7"
"29932","NCOR1","NR2E3"
"29933","SIN3A","NR2E3"
"29934","NR2E3","RBL1"
"29935","HDAC1","NR2E3"
"29936","HDAC3","NR2E3"
"29937","NR2E3","RBBP4"
"29938","NR2E3","RBBP7"
"29939","ELANE","KNG1"
"29940","NR2E3","CDK9"
"29941","MYBBP1A","NR2E3"
"29942","NR2E3","TBL3"
"29943","VCP","UBE4A"
"29944","DNAJC7","UBE4B"
"29945","HSP90AA1","DNAJC7"
"29946","HSP90AA1","CRNKL1"
"29947","HSP90AA1","PPIL2"
"29948","HSPA1A","DYX1C1"
"29949","SIRT1","HIC1"
"29950","ELANE","SERPINF2"
"29951","RUNX1","FOXP3"
"29952","SIX1","EYA4"
"29953","MLL2","ESR1"
"29954","MLL2","ASH2L"
"29955","HSP90AA1","NDRG1"
"29956","HSPA5","NDRG1"
"29957","VCP","NDRG1"
"29958","CANX","NDRG1"
"29959","NDRG1","PSMC3"
"29960","ELANE","SERPINA1"
"29961","PSMC2","NDRG1"
"29962","PSMD2","NDRG1"
"29963","XRCC5","NDRG1"
"29964","CDH5","F2RL2"
"29965","RUVBL2","NDRG1"
"29966","ILF3","NDRG1"
"29967","SEC23A","NDRG1"
"29968","COPB2","NDRG1"
"29969","CLTC","NDRG1"
"29970","YBX1","FBXO33"
"29971","ELANE","CAMP"
"29972","AP2M1","NDRG1"
"29973","AP1M2","NDRG1"
"29974","MME","NDRG1"
"29975","CTNNB1","NDRG1"
"29976","ACTG1","NDRG1"
"29977","KIF5B","NDRG1"
"29978","PPP2R2A","NDRG1"
"29979","TLE3","NDRG1"
"29980","NDRG1","HSD17B4"
"29981","NDRG1","CNDP2"
"29982","ELANE","SERPINB13"
"29983","DLST","NDRG1"
"29984","NDRG1","ACSL3"
"29985","NDRG1","FASN"
"29986","NDRG1","MAOA"
"29987","NDRG1","LDHA"
"29988","PKM2","NDRG1"
"29989","NDRG1","RPN2"
"29990","NDRG1","TARS"
"29991","NDRG1","SHMT2"
"29992","NDRG1","ATP1A1"
"29993","ACTB","EMD"
"29994","ELANE","SERPING1"
"29995","NDRG1","EEF2"
"29996","EEF1G","NDRG1"
"29997","TOPBP1","TCFL5"
"29998","NDRG1","EIF2S3"
"29999","EIF3E","NDRG1"
"30000","PABPC1","NDRG1"
"30001","NDRG1","RPS3"
"30002","RPS6","NDRG1"
"30003","NDRG1","RPL24"
"30004","NDRG1","RPL3"
"30005","ELANE","YARS"
"30006","NDRG1","RPS16"
"30007","NDRG1","RPS8"
"30008","NDRG1","RPS20"
"30009","TOPBP1","AKT1"
"30010","F11R","F2RL2"
"30011","NDRG1","ZNF155"
"30012","NDRG1","RPL4"
"30013","RPS26","NDRG1"
"30014","NDRG1","NCL"
"30015","HNRNPF","NDRG1"
"30016","ELANE","NOTCH2NL"
"30017","HNRNPU","NDRG1"
"30018","HNRNPH1","NDRG1"
"30019","NDRG1","DDX1"
"30020","DDX5","NDRG1"
"30021","UPF1","NDRG1"
"30022","EWSR1","NDRG1"
"30023","CDH1","NDRG1"
"30024","PRKACA","NDRG1"
"30025","CHEK2","PPP2R5B"
"30026","PRTN3","SERPINB1"
"30027","CHEK2","PPP2R2A"
"30028","HDAC2","PHB2"
"30029","HDAC3","PHB2"
"30030","HDAC5","PHB2"
"30031","SRC","RXRA"
"30032","SRC","THRA"
"30033","CDH5","PARD6A"
"30034","TP53","SUMO1"
"30035","ENAH","ABI2"
"30036","FBN1","ELN"
"30037","ENAH","ABI3"
"30038","ABL1","ENAH"
"30039","WASF2","ABI2"
"30040","WASF2","ABI3"
"30041","ABL1","WASF2"
"30042","AR","CUL4B"
"30043","CTNNBIP1","CTNNA2"
"30044","ESR1","CUL4B"
"30045","CYFIP2","ABI3"
"30046","FBLN1","ELN"
"30047","SOCS6","RBCK1"
"30048","AHR","CUL4B"
"30049","AR","AHR"
"30050","CBL","ASAP1"
"30051","HNRNPA2B1","ZMYM2"
"30052","HNRNPH3","ZMYM2"
"30053","ZMYM2","FUS"
"30054","SFPQ","ZMYM2"
"30055","TP53","PPP2R2B"
"30056","PTBP1","ZMYM2"
"30057","FBLN2","ELN"
"30058","UBTF","ZMYM2"
"30059","SFPQ","FUS"
"30060","ARF6","ASAP3"
"30061","SFN","EIF2S1"
"30062","SFN","EIF4B"
"30063","SFN","EEF1A1"
"30064","ARF6","CAPN1"
"30065","HIF1A","MTA1"
"30066","HDAC1","HIF1A"
"30067","ARF6","MPP5"
"30068","ELN","LYZ"
"30069","ARF6","EZR"
"30070","ARF6","ZNF709"
"30071","PDE6G","GNAO1"
"30072","RGS10","GNAO1"
"30073","GNAO1","PDE6H"
"30074","BRCA2","CCNA2"
"30075","BRCA2","CCNE1"
"30076","BRCA2","CDK1"
"30077","ELN","LOX"
"30078","BRCA2","CDK2"
"30079","ABL1","EP300"
"30080","SMAD5","SUV39H2"
"30081","MAP2K4","CFLAR"
"30082","MAP2K7","CFLAR"
"30083","SRC","PDCD6IP"
"30084","YES1","PDCD6IP"
"30085","ELN","LGALS3"
"30086","SH3KBP1","PDCD6IP"
"30087","PDCD6IP","EGFR"
"30088","PTK2B","PDCD6IP"
"30089","EPHB2","KSR1"
"30090","PPARGC1A","SIRT1"
"30091","MARK3","KSR1"
"30092","HNF4A","SIRT1"
"30093","ACTB","FLII"
"30094","MFAP2","ELN"
"30095","KAT2B","HIPK2"
"30096","KAT2B","DACH2"
"30097","HIPK1","RUNX1"
"30098","HIPK2","RUNX1"
"30099","YWHAZ","KSR1"
"30100","MAPK1","KSR1"
"30101","CTNNB1","MITF"
"30102","PAX3","MITF"
"30103","PCBP2","CNBP"
"30104","ELN","SPINK1"
"30105","CAND1","CNOT3"
"30106","PRTN3","ELN"
"30107","PYCARD","PYDC2"
"30108","DGKZ","SNX27"
"30109","PYDC2","NLRP2"
"30110","PYCARD","POP1"
"30111","LRP6","MESDC1"
"30112","BGN","ELN"
"30113","AMPH","DNM2"
"30114","CLSTN1","KLC2"
"30115","CLSTN1","KIF2A"
"30116","DDB1","DCAF11"
"30117","DDB1","DCAF8"
"30118","DDB1","DTL"
"30119","TERT","TPP1"
"30120","DDB1","WDTC1"
"30121","KLC1","KLC2"
"30122","KLC1","KIF2A"
"30123","ELN","FCN1"
"30124","KLC2","KIF2A"
"30125","SRC","DNM2"
"30126","ITSN1","DNM2"
"30127","HRAS","RAP1B"
"30128","ASS1","ELN"
"30129","TCF4","CTNNB1"
"30130","DCTN1","SEC23A"
"30131","PPP1CA","BAX"
"30132","PPP1CA","APAF1"
"30133","CDH1","PPP1CA"
"30134","PPP1CA","HSPA4"
"30135","PPP1CA","ID2"
"30136","ELN","NID2"
"30137","PPP1CA","SKP1"
"30138","PCNA","PPP1CA"
"30139","PPP1CA","PTEN"
"30140","PPP1CA","CUL1"
"30141","TP53","PPP1CC"
"30142","CCR8","TPST1"
"30143","CCR8","TPST2"
"30144","CCR1","TPST1"
"30145","ELN","FKBP10"
"30146","CCR1","TPST2"
"30147","RB1","PPP1CB"
"30148","RB1","PPP1CC"
"30149","TPST1","CMKLR1"
"30150","TPST2","CMKLR1"
"30151","CCR2","TPST1"
"30152","CCR2","TPST2"
"30153","ETFA","ETFB"
"30154","TPST1","GPR1"
"30155","TPST2","GPR1"
"30156","STUB1","MAPT"
"30157","SELPLG","TPST1"
"30158","SELPLG","TPST2"
"30159","HSPA1B","STUB1"
"30160","STUB1","UBE2Q1"
"30161","STUB1","ATCAY"
"30162","TLN1","ITGA2B"
"30163","BIN1","DLGAP4"
"30164","EPB41","EGFR"
"30165","BIN1","XRCC4"
"30166","BIN1","FBP1"
"30167","NCOA3","PSME3"
"30168","CNKSR1","CADM4"
"30169","DLG1","BCR"
"30170","CARD11","SH2D3C"
"30171","PIAS1","CHUK"
"30172","BAZ1B","MYO1C"
"30173","ACTC1","SYNE2"
"30174","CSNK1A1","ACTB"
"30175","EPB41","MYL1"
"30176","PPP2R1B","STRN"
"30177","STRN3","PPP2R1B"
"30178","PPP2CA","PPP2R1B"
"30179","MCM3","PPP2R1B"
"30180","CDK1","PPP2R1B"
"30181","PRDX1","PPP2R1B"
"30182","PPP2R1B","PRDX2"
"30183","EPB41","NUMA1"
"30184","PPP2R1B","PARK7"
"30185","RAB11A","PPP2R1B"
"30186","RAB7A","PPP2R1B"
"30187","PPP2R1B","RAB18"
"30188","HSPD1","PPP2R1B"
"30189","PPP2R1B","EEF2"
"30190","PPP2R5E","PPP2R1B"
"30191","EPB42","EPB41"
"30192","CDK4","PPP2R1B"
"30193","ANXA5","PPP2R1B"
"30194","PPP2R1B","FGFR1OP"
"30195","HDAC1","PPP2R1B"
"30196","PPP2R1B","BSG"
"30197","PPP2R1A","STRN"
"30198","STRN3","PPP2R1A"
"30199","CARM1","RABGAP1"
"30200","PPP2R2A","PPP2R1A"
"30201","EPB41","SPTBN1"
"30202","MCM3","PPP2R1A"
"30203","CDK1","PPP2R1A"
"30204","RGS12","EEF1A1"
"30205","PPP2R1A","PRDX1"
"30206","PPP2R1A","PRDX2"
"30207","PPP2R1A","PARK7"
"30208","RAB11A","PPP2R1A"
"30209","RAB7A","PPP2R1A"
"30210","PPP2R1A","RAB18"
"30211","PPP2R1A","HSPD1"
"30212","SPTAN1","EPB41"
"30213","PPP2R1A","EEF2"
"30214","RAP1A","PPP2R1A"
"30215","TRADD","PPP2R1A"
"30216","TERF2IP","ZNF146"
"30217","FLNA","PCBP2"
"30218","PCBP2","SFRS7"
"30219","LDLR","PCSK9"
"30220","NFKBIA","HNRNPA1"
"30221","BGN","DAG1"
"30222","EPB41","SPTB"
"30223","MAPK8","TP73"
"30224","GABBR2","HTR1A"
"30225","CDC20","ANAPC2"
"30226","FZR1","ANAPC2"
"30227","CDC16","ANAPC11"
"30228","UBE2C","ANAPC11"
"30229","ANAPC10","ANAPC11"
"30230","ANAPC2","CDC27"
"30231","ANAPC2","CDC26"
"30232","CDC27","CDC26"
"30233","TPM1","EPB41"
"30234","CDC27","ANAPC7"
"30235","ANAPC2","ANAPC7"
"30236","ANAPC2","MAD2L1"
"30237","CDC16","CDC23"
"30238","ANAPC10","CDC23"
"30239","CDC16","ANAPC10"
"30240","CDC20","ANAPC10"
"30241","CDC20","ANAPC7"
"30242","EPB41","U2AF1"
"30243","ANAPC10","ANAPC7"
"30244","CDC16","ANAPC7"
"30245","GRB2","SHC4"
"30246","PARD6A","PRKCH"
"30247","JAK3","VIL1"
"30248","ABL1","YAP1"
"30249","HIST3H3","PIM1"
"30250","CASK","EPB41"
"30251","PITPNA","NEO1"
"30252","PITPNA","DCC"
"30253","PIK3CG","TPM2"
"30254","TPM2","ADRBK1"
"30255","SIAH1","GAPDH"
"30256","RB1","SUV420H2"
"30257","KPNA2","EPB41"
"30258","RBL1","SUV420H2"
"30259","RBL2","SUV420H2"
"30260","PARD3","TIAM2"
"30261","PRKAR1A","ITGA4"
"30262","PLK1","PRC1"
"30263","SMAD2","PPM1A"
"30264","SMAD3","PPM1A"
"30265","HIF1A","CTNNB1"
"30266","CARD11","WDR1"
"30267","MAPK14","FAM48A"
"30268","ACTB","VSNL1"
"30269","DLG1","EPB41"
"30270","MTOR","AKT1S1"
"30271","RB1","CDC27"
"30272","IPO5","DPPA3"
"30273","PTPN1","PIAS1"
"30274","EXOC7","ARPC1A"
"30275","RALA","PPP2R1B"
"30276","CREB1","TSSK4"
"30277","EPB41","EIF3G"
"30278","HIST4H4","TP53BP1"
"30279","TP53BP1","CRB2"
"30280","GSK3B","CDK5"
"30281","SQSTM1","MAP2K5"
"30282","SQSTM1","NBR1"
"30283","PLAUR","SRPX2"
"30284","CTSB","SRPX2"
"30285","ADAMTS4","SRPX2"
"30286","EPB41","TJP2"
"30287","PARD6A","MAP2K5"
"30288","UBTF","RUNX2"
"30289","RAD51","CHEK1"
"30290","JUN","TCF4"
"30291","TCF7L2","CTNNBIP1"
"30292","EPB41","CENPJ"
"30293","SATB1","GATA3"
"30294","ANXA2","CDC42"
"30295","GSK3B","DPYSL2"
"30296","CD247","CD48"
"30297","CD247","CD244"
"30298","TAF1A","RUNX2"
"30299","FBLN5","GFI1B"
"30300","DIAPH1","RHOC"
"30301","PCGF6","KDM5D"
"30302","RPA1","POLL"
"30303","PDLIM5","GFI1B"
"30304","GATA1","HSPA4"
"30305","CASP3","GATA1"
"30306","ZFYVE20","RAB14"
"30307","ZFYVE20","RAB2A"
"30308","TP53BP1","USP28"
"30309","PRKCB","EPB41"
"30310","CLSPN","USP28"
"30311","MDC1","USP28"
"30312","SMURF1","MAP3K2"
"30313","EPB41","TUBA4A"
"30314","PIN1","APP"
"30315","AGA","ALB"
"30316","F7","ALB"
"30317","ST13","ALB"
"30318","RYR2","ALB"
"30319","KLK3","ALB"
"30320","RUNDC3A","GFI1B"
"30321","TP53","SMYD2"
"30322","CDK5","WASF1"
"30323","PPARGC1B","AKT1"
"30324","WASF1","IL12A"
"30325","IL8","WASF1"
"30326","IL8","IL12A"
"30327","BECN1","AMBRA1"
"30328","COPS5","GFI1B"
"30329","OSTM1","CLCN7"
"30330","HIST2H3C","KDM2A"
"30331","BPTF","H3F3A"
"30332","CHD1","H3F3A"
"30333","H3F3A","SMARCA1"
"30334","GNB1","MTNR1A"
"30335","MTNR1A","GNB4"
"30336","ACTB","MYO1E"
"30337","CCDC85B","GFI1B"
"30338","GNAI1","MTNR1A"
"30339","MTNR1A","CNP"
"30340","RAP1A","MTNR1A"
"30341","RAC1","MTNR1A"
"30342","RELA","COMMD1"
"30343","EEF1G","MTNR1A"
"30344","IRS4","MTNR1A"
"30345","FLNA","MTNR1A"
"30346","CANX","MTNR1A"
"30347","PLCG1","EEF1A1"
"30348","HSPA5","MTNR1A"
"30349","SH3BP2","DBNL"
"30350","SOCS1","COMMD1"
"30351","CUL2","COMMD1"
"30352","SOCS1","RELA"
"30353","CALR","MTNR1A"
"30354","MTNR1A","PDIA6"
"30355","SH3KBP1","SH3BP2"
"30356","PIN1","RELA"
"30357","VAPB","MTNR1A"
"30358","PRKCD","EEF1A1"
"30359","MTNR1A","RAB10"
"30360","MTNR1A","PGRMC1"
"30361","MTNR1A","LRRC59"
"30362","MTNR1A","TMEM33"
"30363","MTNR1A","HNRNPA0"
"30364","COMMD1","COMMD2"
"30365","COMMD1","COMMD3"
"30366","COMMD1","COMMD4"
"30367","MTNR1B","GNB4"
"30368","MID2","GFI1B"
"30369","COMMD1","COMMD6"
"30370","COMMD1","COMMD7"
"30371","COMMD1","COMMD8"
"30372","COMMD1","COMMD10"
"30373","BCL6","WNK4"
"30374","BCL6","PRKD3"
"30375","GNAI1","MTNR1B"
"30376","GNAI3","MTNR1B"
"30377","GFI1B","ANKS3"
"30378","COMMD1","COMMD5"
"30379","GNAI2","MTNR1B"
"30380","IRS4","MTNR1B"
"30381","FLNA","MTNR1B"
"30382","CTNND1","MTNR1B"
"30383","PPM1G","MTNR1B"
"30384","CANX","MTNR1B"
"30385","HSPA5","MTNR1B"
"30386","UBE2I","ELK1"
"30387","MTNR1B","PDIA6"
"30388","GFI1B","AGPAT6"
"30389","YWHAQ","MTNR1B"
"30390","COPA","MTNR1B"
"30391","VPS35","MTNR1B"
"30392","PI4KA","MTNR1B"
"30393","ITM2C","MTNR1B"
"30394","CTNNB1","IGF2BP1"
"30395","PPP2R5C","IER3"
"30396","PPP2R5B","IER3"
"30397","SSRP1","MCM4"
"30398","HECW1","GFI1B"
"30399","SUPT16H","MCM4"
"30400","MCM2","MCM4"
"30401","MCM3","SUPT16H"
"30402","EEF1A1","CSRP2"
"30403","MAPK14","ZNHIT1"
"30404","MAPK11","ZNHIT1"
"30405","TP53","ZNHIT1"
"30406","EIF3G","AIFM1"
"30407","TENC1","GFI1B"
"30408","PFDN5","BRMS1"
"30409","BRMS1","DNAJB6"
"30410","TAF1","BRMS1"
"30411","BRMS1","SMTN"
"30412","BRMS1","KPNA5"
"30413","SMARCE1","BRMS1"
"30414","DNAJB1","BRMS1"
"30415","HSP90AA1","BRMS1"
"30416","RCHY1","GFI1B"
"30417","HSPA4","BRMS1"
"30418","HDAC4","BRMS1"
"30419","HDAC5","BRMS1"
"30420","HDAC6","BRMS1"
"30421","UBB","POLI"
"30422","UBA52","POLI"
"30423","ADRM1","RPN2"
"30424","MTNR1A","DPM1"
"30425","DYNLL1","ACTB"
"30426","IFFO1","GFI1B"
"30427","GNB1","MTNR1B"
"30428","RPN1","ADRM1"
"30429","MTNR1B","HNRNPA0"
"30430","FLNA","CCNB1"
"30431","TP53","FBXO11"
"30432","PDIA3","ERO1L"
"30433","PCNA","POLI"
"30434","XPO1","BIRC5"
"30435","SPTAN1","SPTBN1"
"30436","SLC9A3R1","PTEN"
"30437","GFI1B","NELF"
"30438","SLC9A3R2","PTEN"
"30439","WRN","H2AFX"
"30440","GRB2","DNM2"
"30441","AP2A1","DNM2"
"30442","EZH2","DNMT1"
"30443","EED","DNMT1"
"30444","EZH2","DNMT3B"
"30445","EED","DNMT3B"
"30446","EFEMP2","GFI1B"
"30447","EZH2","DNMT3A"
"30448","EED","DNMT3A"
"30449","APLF","IRX5"
"30450","XRCC4","APLF"
"30451","APLF","LIG4"
"30452","IKBKB","CHUK"
"30453","UBQLN1","PSMD4"
"30454","GFI1B","ZNRD1"
"30455","UBQLN1","ATXN3"
"30456","UBQLN1","DNAJB2"
"30457","EPS15","UBQLN1"
"30458","XPO1","ATF2"
"30459","FYN","MED28"
"30460","LCK","MED28"
"30461","PRKCZ","NUMB"
"30462","PABPC4","EEF1A1"
"30463","CEACAM1","CD209"
"30464","ITGAM","CD209"
"30465","RPS6KB1","EIF4B"
"30466","SRC","MED28"
"30467","ITGAM","CLEC4M"
"30468","GFI1B","AGRN"
"30469","CSNK1D","SNAPIN"
"30470","PIN1","GPHN"
"30471","NUMB","AP2A2"
"30472","TRIP6","SCRIB"
"30473","LPP","SCRIB"
"30474","PCGF2","CCND2"
"30475","PRKCA","NUMB"
"30476","PRKCB","NUMB"
"30477","PRKCE","NUMB"
"30478","PRKCG","NUMB"
"30479","EEF1A1","ZNF259"
"30480","PRKCD","NUMB"
"30481","NUMB","PRKCH"
"30482","ERBB4","ERBB2"
"30483","PLCG1","GRIN1"
"30484","UBE2L3","RNF144B"
"30485","UBE2L6","RNF144B"
"30486","SETDB1","DNMT3A"
"30487","TXNDC11","GFI1B"
"30488","WASF1","CRK"
"30489","WASF1","ACTR2"
"30490","MAP3K11","MAPK8IP1"
"30491","CDKN2A","HUWE1"
"30492","TP53","HUWE1"
"30493","HUWE1","CCL1"
"30494","SRC","ACTN1"
"30495","GADD45G","EEF1A1"
"30496","PTPN1","ACTN1"
"30497","ATM","CREB1"
"30498","SMARCA2","PRPF6"
"30499","SMARCA2","KHDRBS1"
"30500","ARF1","ASAP1"
"30501","KCNMA1","MAP1A"
"30502","CSK","TLR3"
"30503","GFI1B","EGFL7"
"30504","BCR","HNF1A"
"30505","IRF3","GRIP1"
"30506","NR3C1","GRIP1"
"30507","XRCC1","APLF"
"30508","SH3GLB1","MTA1"
"30509","KPNA1","RAG1"
"30510","HIF1A","OS9"
"30511","OS9","EGLN1"
"30512","ACTB","CAPZA1"
"30513","XPO5","EEF1A1"
"30514","OS9","EGLN3"
"30515","SIN3A","LRCH4"
"30516","CXCR4","MYH9"
"30517","RNF2","ABCB1"
"30518","BLM","TERF1"
"30519","NGFR","BEX1"
"30520","GFI1B","RNF31"
"30521","UBA3","UBE2M"
"30522","WASF1","GNAI1"
"30523","MCL1","BIK"
"30524","MCL1","BBC3"
"30525","BCL2A1","BCL2L11"
"30526","RUNX2","SMAD6"
"30527","CAPN2","NFKBIA"
"30528","DLG4","NCKIPSD"
"30529","WASL","FNBP1"
"30530","XRN2","EEF1A1"
"30531","MYH9","MEN1"
"30532","BMP2","CHRD"
"30533","BMP2","GREM1"
"30534","ACVR2B","BMP2"
"30535","NMI","SOX10"
"30536","RPS6KB1","MAPT"
"30537","EFNB2","PSEN1"
"30538","UBA1","GAN"
"30539","SYK","POU2AF1"
"30540","EEF1A1","SARS2"
"30541","FYN","HTR6"
"30542","HSP90AA1","MMP2"
"30543","ATF6","CREB3L3"
"30544","OTX2","DMBX1"
"30545","DAXX","STAT3"
"30546","PACS1","GGA3"
"30547","YWHAQ","HDAC7"
"30548","TPT1","EEF1A1"
"30549","CAMTA2","NKX2-5"
"30550","HDAC5","CAMTA2"
"30551","SLC9A3R1","EGFR"
"30552","NID1","PLXDC1"
"30553","PIN1","NEK6"
"30554","CSNK2A1","PML"
"30555","HSPA4","OLR1"
"30556","ABL1","CREB1"
"30557","PABPC1","ATXN2"
"30558","EXOSC4","EEF1A1"
"30559","TBCB","GAN"
"30560","SPTAN1","ACTA1"
"30561","TP53","PBK"
"30562","MT2A","CXorf40A"
"30563","PRKCA","RALBP1"
"30564","PANX1","P2RX7"
"30565","AKAP11","PPP1CA"
"30566","GFI1B","C20orf12"
"30567","AKAP11","PPP1CC"
"30568","PRKAR2A","PPP1CB"
"30569","PIK3R2","Sep-02"
"30570","SRF","FLI1"
"30571","NEDD8","SENP8"
"30572","YWHAQ","CDC25C"
"30573","LCK","-"
"30574","-","FYN"
"30575","FYN","CD48"
"30576","GFI1B","CENPJ"
"30577","MAPK14","GADD45A"
"30578","VTN","ITGB6"
"30579","MYOD1","SUV39H1"
"30580","HIST3H3","SUV39H1"
"30581","HIF1A","Sep-09"
"30582","RANBP2","PARK2"
"30583","EIF4EBP1","RPTOR"
"30584","PRKCA","EEF1D"
"30585","MAPKAPK2","HSF1"
"30586","LYN","MUC1"
"30587","JUN","IRAK1"
"30588","MAPK14","IRAK1"
"30589","IRAK1","MBP"
"30590","MAPK8","TRAF6"
"30591","MAPK14","TRAF6"
"30592","TRAF6","MBP"
"30593","MTOR","RPTOR"
"30594","RPS6KB1","RPTOR"
"30595","EEF1D","GARS"
"30596","CDH1","VCL"
"30597","SOX9","CREB1"
"30598","ITGB1","PLAUR"
"30599","EIF4EBP1","RORC"
"30600","PXN","BCL2"
"30601","PRKCZ","SLC39A1"
"30602","KCNAB2","SLC39A1"
"30603","ACTB","HSD17B4"
"30604","KTN1","EEF1D"
"30605","KCNAB1","SLC39A1"
"30606","SLC39A1","SLC39A2"
"30607","SHB","SLC39A1"
"30608","KCNAB2","SLC39A2"
"30609","KCNAB1","SLC39A2"
"30610","CREBBP","CDX2"
"30611","AR","GRIP1"
"30612","RPS6KA1","EEF1D"
"30613","NFKB1","TP53BP1"
"30614","TP53BP1","RELA"
"30615","CDH1","ITGAE"
"30616","AR","TCF4"
"30617","MAP3K5","CDKN1A"
"30618","CTBP2","MDM2"
"30619","FANCD2","MEN1"
