"","V1","V2","NA"
"","EFTUD2","RBM5","IN_SAME_COMPONENT"
"","EFTUD2","RBM8A","IN_SAME_COMPONENT"
"","EFTUD2","RBMX","IN_SAME_COMPONENT"
"","EFTUD2","RNPS1","IN_SAME_COMPONENT"
"","EFTUD2","SF3A1","IN_SAME_COMPONENT"
"","EFTUD2","SF3A2","IN_SAME_COMPONENT"
"","EFTUD2","SF3A3","IN_SAME_COMPONENT"
"","EFTUD2","SF3B1","IN_SAME_COMPONENT"
"","EFTUD2","SF3B14","IN_SAME_COMPONENT"
"","EFTUD2","SF3B2","IN_SAME_COMPONENT"
"","EFTUD2","SF3B3","IN_SAME_COMPONENT"
"","EFTUD2","SF3B4","IN_SAME_COMPONENT"
"","EFTUD2","SF3B5","IN_SAME_COMPONENT"
"","EFTUD2","SMC1A","IN_SAME_COMPONENT"
"","EFTUD2","SNRNP200","IN_SAME_COMPONENT"
"","EFTUD2","SNRNP40","IN_SAME_COMPONENT"
"","EFTUD2","SNRNP70","IN_SAME_COMPONENT"
"","EFTUD2","SNRPA","IN_SAME_COMPONENT"
"","EFTUD2","SNRPA1","IN_SAME_COMPONENT"
"","EFTUD2","SNRPB","IN_SAME_COMPONENT"
"","EFTUD2","SNRPB2","IN_SAME_COMPONENT"
"","EFTUD2","SRRM1","IN_SAME_COMPONENT"
"","EFTUD2","SRSF1","IN_SAME_COMPONENT"
"","EFTUD2","SRSF11","IN_SAME_COMPONENT"
"","EFTUD2","SRSF2","IN_SAME_COMPONENT"
"","EFTUD2","SRSF4","IN_SAME_COMPONENT"
"","EFTUD2","SRSF5","IN_SAME_COMPONENT"
"","EFTUD2","SRSF6","IN_SAME_COMPONENT"
"","EFTUD2","SRSF7","IN_SAME_COMPONENT"
"","EFTUD2","SRSF9","IN_SAME_COMPONENT"
"","EFTUD2","SUGP1","IN_SAME_COMPONENT"
"","EFTUD2","THOC4","IN_SAME_COMPONENT"
"","EFTUD2","TXNL4A","IN_SAME_COMPONENT"
"","EFTUD2","U2AF1","IN_SAME_COMPONENT"
"","EFTUD2","U2AF2","IN_SAME_COMPONENT"
"","EFTUD2","UPF3B","IN_SAME_COMPONENT"
"","EFTUD2","YBX1","IN_SAME_COMPONENT"
"","EFTUD2","EFTUD2","REACTS_WITH"
"","EGF","EGFR","IN_SAME_COMPONENT"
"","EGF","EPN1","IN_SAME_COMPONENT"
"","EGF","EPS15","IN_SAME_COMPONENT"
"","EGF","EPS15L1","IN_SAME_COMPONENT"
"","EGF","GAB1","IN_SAME_COMPONENT"
"","EGF","HGS","IN_SAME_COMPONENT"
"","EGF","PIK3CA","IN_SAME_COMPONENT"
"","EGF","PIK3R1","IN_SAME_COMPONENT"
"","EGF","PLCG1","IN_SAME_COMPONENT"
"","EGF","PTPN11","IN_SAME_COMPONENT"
"","EGF","SH3GL2","IN_SAME_COMPONENT"
"","EGF","SH3KBP1","IN_SAME_COMPONENT"
"","EGF","SHC1","IN_SAME_COMPONENT"
"","EGF","SOS1","IN_SAME_COMPONENT"
"","EGF","EGF","REACTS_WITH"
"","EGFR","EPN1","IN_SAME_COMPONENT"
"","EGFR","EPS15","IN_SAME_COMPONENT"
"","EGFR","EPS15L1","IN_SAME_COMPONENT"
"","EGFR","GAB1","IN_SAME_COMPONENT"
"","EGFR","HGS","IN_SAME_COMPONENT"
"","EGFR","L1CAM","IN_SAME_COMPONENT"
"","EGFR","PIK3CA","IN_SAME_COMPONENT"
"","EGFR","PIK3R1","IN_SAME_COMPONENT"
"","EGFR","PLCG1","IN_SAME_COMPONENT"
"","EGFR","PTPN11","IN_SAME_COMPONENT"
"","EGFR","SH3GL2","IN_SAME_COMPONENT"
"","EGFR","SH3KBP1","IN_SAME_COMPONENT"
"","EGFR","SHC1","IN_SAME_COMPONENT"
"","EGFR","SOS1","IN_SAME_COMPONENT"
"","EGFR","EGFR","REACTS_WITH"
"","EGFR","CSK","STATE_CHANGE"
"","EGFR","PXN","STATE_CHANGE"
"","EGF","CSK","STATE_CHANGE"
"","EGF","PXN","STATE_CHANGE"
"","EGR1","GBP2","REACTS_WITH"
"","EGR1","IFI27","REACTS_WITH"
"","EGR1","IFI35","REACTS_WITH"
"","EGR1","IFI6","REACTS_WITH"
"","EGR1","IFIT1","REACTS_WITH"
"","EGR1","IFIT2","REACTS_WITH"
"","EGR1","IFIT3","REACTS_WITH"
"","EGR1","IFITM1","REACTS_WITH"
"","EGR1","IFITM2","REACTS_WITH"
"","EGR1","IFITM3","REACTS_WITH"
"","EGR1","IP6K2","REACTS_WITH"
"","EGR1","ISG15","REACTS_WITH"
"","EGR1","ISG20","REACTS_WITH"
"","EGR1","PSMB8","REACTS_WITH"
"","EGR1","RNASEL","REACTS_WITH"
"","EGR1","XAF1","REACTS_WITH"
"","EGR2","CEBPB","METABOLIC_CATALYSIS"
"","EHMT2","ERCC6","IN_SAME_COMPONENT"
"","EHMT2","TTF1","IN_SAME_COMPONENT"
"","EHMT2","TAF1A","STATE_CHANGE"
"","EHMT2","TAF1B","STATE_CHANGE"
"","EHMT2","TAF1C","STATE_CHANGE"
"","EHMT2","UBTF","STATE_CHANGE"
"","EIF1AX","EIF2S1","IN_SAME_COMPONENT"
"","EIF1AX","EIF2S2","IN_SAME_COMPONENT"
"","EIF1AX","EIF2S3","IN_SAME_COMPONENT"
"","EIF1AX","EIF3A","IN_SAME_COMPONENT"
"","EIF1AX","EIF3B","IN_SAME_COMPONENT"
"","EIF1AX","EIF3C","IN_SAME_COMPONENT"
"","EIF1AX","EIF3D","IN_SAME_COMPONENT"
"","EIF1AX","EIF3E","IN_SAME_COMPONENT"
"","EIF1AX","EIF3F","IN_SAME_COMPONENT"
"","EIF1AX","EIF3G","IN_SAME_COMPONENT"
"","EIF1AX","EIF3H","IN_SAME_COMPONENT"
"","EIF1AX","EIF3I","IN_SAME_COMPONENT"
"","EIF1AX","EIF3J","IN_SAME_COMPONENT"
"","EIF1AX","EIF3K","IN_SAME_COMPONENT"
"","EIF1AX","EIF4A1","IN_SAME_COMPONENT"
"","EIF1AX","EIF4A2","IN_SAME_COMPONENT"
"","EIF1AX","EIF4B","IN_SAME_COMPONENT"
"","EIF1AX","EIF4E","IN_SAME_COMPONENT"
"","EIF1AX","EIF4G1","IN_SAME_COMPONENT"
"","EIF1AX","EIF4H","IN_SAME_COMPONENT"
"","EIF1AX","PABPC1","IN_SAME_COMPONENT"
"","EIF1AX","RPL13A","IN_SAME_COMPONENT"
"","EIF1AX","RPS10","IN_SAME_COMPONENT"
"","EIF1AX","RPS12","IN_SAME_COMPONENT"
"","EIF1AX","RPS17","IN_SAME_COMPONENT"
"","EIF1AX","RPS19","IN_SAME_COMPONENT"
"","EIF1AX","RPS2","IN_SAME_COMPONENT"
"","EIF1AX","RPS21","IN_SAME_COMPONENT"
"","EIF1AX","RPS27","IN_SAME_COMPONENT"
"","EIF1AX","RPS3","IN_SAME_COMPONENT"
"","EIF1AX","RPS4Y1","IN_SAME_COMPONENT"
"","EIF1AX","RPS5","IN_SAME_COMPONENT"
"","EIF1AX","RPS9","IN_SAME_COMPONENT"
"","EIF1AX","RPSA","IN_SAME_COMPONENT"
"","EIF1AX","EIF1AX","REACTS_WITH"
"","EIF1AX","EIF5","REACTS_WITH"
"","EIF1AX","RPL10","REACTS_WITH"
"","EIF1AX","RPL12","REACTS_WITH"
"","EIF1AX","RPL13","REACTS_WITH"
"","EIF1AX","RPL14","REACTS_WITH"
"","EIF1AX","RPL17","REACTS_WITH"
"","EIF1AX","RPL18","REACTS_WITH"
"","EIF1AX","RPL18A","REACTS_WITH"
"","EIF1AX","RPL21","REACTS_WITH"
"","EIF1AX","RPL22","REACTS_WITH"
"","EIF1AX","RPL26L1","REACTS_WITH"
"","EIF1AX","RPL27A","REACTS_WITH"
"","EIF1AX","RPL28","REACTS_WITH"
"","EIF1AX","RPL29","REACTS_WITH"
"","EIF1AX","RPL3","REACTS_WITH"
"","EIF1AX","RPL34","REACTS_WITH"
"","EIF1AX","RPL35","REACTS_WITH"
"","EIF1AX","RPL35A","REACTS_WITH"
"","EIF1AX","RPL36","REACTS_WITH"
"","EIF1AX","RPL3L","REACTS_WITH"
"","EIF1AX","RPL4","REACTS_WITH"
"","EIF1AX","RPL5","REACTS_WITH"
"","EIF1AX","RPL6","REACTS_WITH"
"","EIF1AX","RPL7","REACTS_WITH"
"","EIF1AX","RPL9","REACTS_WITH"
"","EIF1AX","RPLP0","REACTS_WITH"
"","EIF1AX","RPLP1","REACTS_WITH"
"","EIF1AX","RPLP2","REACTS_WITH"
"","EIF2AK3","HSPA5","IN_SAME_COMPONENT"
"","EIF2AK3","EIF2AK3","REACTS_WITH"
"","EIF2AK3","EIF2S1","STATE_CHANGE"
"","EIF2B1","EIF2B2","IN_SAME_COMPONENT"
"","EIF2B1","EIF2B3","IN_SAME_COMPONENT"
"","EIF2B1","EIF2B4","IN_SAME_COMPONENT"
"","EIF2B1","EIF2B5","IN_SAME_COMPONENT"
"","EIF2B1","EIF2S1","IN_SAME_COMPONENT"
"","EIF2B1","EIF2S2","IN_SAME_COMPONENT"
"","EIF2B1","EIF2S3","IN_SAME_COMPONENT"
"","EIF2B1","EIF2B1","REACTS_WITH"
"","EIF2B2","EIF2B3","IN_SAME_COMPONENT"
"","EIF2B2","EIF2B4","IN_SAME_COMPONENT"
"","EIF2B2","EIF2B5","IN_SAME_COMPONENT"
"","EIF2B2","EIF2S1","IN_SAME_COMPONENT"
"","EIF2B2","EIF2S2","IN_SAME_COMPONENT"
"","EIF2B2","EIF2S3","IN_SAME_COMPONENT"
"","EIF2B2","EIF2B2","REACTS_WITH"
"","EIF2B3","EIF2B4","IN_SAME_COMPONENT"
"","EIF2B3","EIF2B5","IN_SAME_COMPONENT"
"","EIF2B3","EIF2S1","IN_SAME_COMPONENT"
"","EIF2B3","EIF2S2","IN_SAME_COMPONENT"
"","EIF2B3","EIF2S3","IN_SAME_COMPONENT"
"","EIF2B3","EIF2B3","REACTS_WITH"
"","EIF2B4","EIF2B5","IN_SAME_COMPONENT"
"","EIF2B4","EIF2S1","IN_SAME_COMPONENT"
"","EIF2B4","EIF2S2","IN_SAME_COMPONENT"
"","EIF2B4","EIF2S3","IN_SAME_COMPONENT"
"","EIF2B4","EIF2B4","REACTS_WITH"
"","EIF2B5","EIF2S1","IN_SAME_COMPONENT"
"","EIF2B5","EIF2S2","IN_SAME_COMPONENT"
"","EIF2B5","EIF2S3","IN_SAME_COMPONENT"
"","EIF2B5","EIF2B5","REACTS_WITH"
"","EIF2S1","EIF2S2","IN_SAME_COMPONENT"
"","EIF2S1","EIF2S3","IN_SAME_COMPONENT"
"","EIF2S1","EIF3A","IN_SAME_COMPONENT"
"","EIF2S1","EIF3B","IN_SAME_COMPONENT"
"","EIF2S1","EIF3C","IN_SAME_COMPONENT"
"","EIF2S1","EIF3D","IN_SAME_COMPONENT"
"","EIF2S1","EIF3E","IN_SAME_COMPONENT"
"","EIF2S1","EIF3F","IN_SAME_COMPONENT"
"","EIF2S1","EIF3G","IN_SAME_COMPONENT"
"","EIF2S1","EIF3H","IN_SAME_COMPONENT"
"","EIF2S1","EIF3I","IN_SAME_COMPONENT"
"","EIF2S1","EIF3J","IN_SAME_COMPONENT"
"","EIF2S1","EIF3K","IN_SAME_COMPONENT"
"","EIF2S1","EIF4A1","IN_SAME_COMPONENT"
"","EIF2S1","EIF4A2","IN_SAME_COMPONENT"
"","EIF2S1","EIF4B","IN_SAME_COMPONENT"
"","EIF2S1","EIF4E","IN_SAME_COMPONENT"
"","EIF2S1","EIF4G1","IN_SAME_COMPONENT"
"","EIF2S1","EIF4H","IN_SAME_COMPONENT"
"","EIF2S1","PABPC1","IN_SAME_COMPONENT"
"","EIF2S1","RPL13A","IN_SAME_COMPONENT"
"","EIF2S1","RPS10","IN_SAME_COMPONENT"
"","EIF2S1","RPS12","IN_SAME_COMPONENT"
"","EIF2S1","RPS17","IN_SAME_COMPONENT"
"","EIF2S1","RPS19","IN_SAME_COMPONENT"
"","EIF2S1","RPS2","IN_SAME_COMPONENT"
"","EIF2S1","RPS21","IN_SAME_COMPONENT"
"","EIF2S1","RPS27","IN_SAME_COMPONENT"
"","EIF2S1","RPS3","IN_SAME_COMPONENT"
"","EIF2S1","RPS4Y1","IN_SAME_COMPONENT"
"","EIF2S1","RPS5","IN_SAME_COMPONENT"
"","EIF2S1","RPS9","IN_SAME_COMPONENT"
"","EIF2S1","RPSA","IN_SAME_COMPONENT"
"","EIF2S1","ATF4","METABOLIC_CATALYSIS"
"","EIF2S1","EIF2S1","REACTS_WITH"
"","EIF2S1","EIF5","REACTS_WITH"
"","EIF2S2","EIF2S3","IN_SAME_COMPONENT"
"","EIF2S2","EIF3A","IN_SAME_COMPONENT"
"","EIF2S2","EIF3B","IN_SAME_COMPONENT"
"","EIF2S2","EIF3C","IN_SAME_COMPONENT"
"","EIF2S2","EIF3D","IN_SAME_COMPONENT"
"","EIF2S2","EIF3E","IN_SAME_COMPONENT"
"","EIF2S2","EIF3F","IN_SAME_COMPONENT"
"","EIF2S2","EIF3G","IN_SAME_COMPONENT"
"","EIF2S2","EIF3H","IN_SAME_COMPONENT"
"","EIF2S2","EIF3I","IN_SAME_COMPONENT"
"","EIF2S2","EIF3J","IN_SAME_COMPONENT"
"","EIF2S2","EIF3K","IN_SAME_COMPONENT"
"","EIF2S2","EIF4A1","IN_SAME_COMPONENT"
"","EIF2S2","EIF4A2","IN_SAME_COMPONENT"
"","EIF2S2","EIF4B","IN_SAME_COMPONENT"
"","EIF2S2","EIF4E","IN_SAME_COMPONENT"
"","EIF2S2","EIF4G1","IN_SAME_COMPONENT"
"","EIF2S2","EIF4H","IN_SAME_COMPONENT"
"","EIF2S2","PABPC1","IN_SAME_COMPONENT"
"","EIF2S2","RPL13A","IN_SAME_COMPONENT"
"","EIF2S2","RPS10","IN_SAME_COMPONENT"
"","EIF2S2","RPS12","IN_SAME_COMPONENT"
"","EIF2S2","RPS17","IN_SAME_COMPONENT"
"","EIF2S2","RPS19","IN_SAME_COMPONENT"
"","EIF2S2","RPS2","IN_SAME_COMPONENT"
"","EIF2S2","RPS21","IN_SAME_COMPONENT"
"","EIF2S2","RPS27","IN_SAME_COMPONENT"
"","EIF2S2","RPS3","IN_SAME_COMPONENT"
"","EIF2S2","RPS4Y1","IN_SAME_COMPONENT"
"","EIF2S2","RPS5","IN_SAME_COMPONENT"
"","EIF2S2","RPS9","IN_SAME_COMPONENT"
"","EIF2S2","RPSA","IN_SAME_COMPONENT"
"","EIF2S2","EIF2S2","REACTS_WITH"
"","EIF2S2","EIF5","REACTS_WITH"
"","EIF2S3","EIF3A","IN_SAME_COMPONENT"
"","EIF2S3","EIF3B","IN_SAME_COMPONENT"
"","EIF2S3","EIF3C","IN_SAME_COMPONENT"
"","EIF2S3","EIF3D","IN_SAME_COMPONENT"
"","EIF2S3","EIF3E","IN_SAME_COMPONENT"
"","EIF2S3","EIF3F","IN_SAME_COMPONENT"
"","EIF2S3","EIF3G","IN_SAME_COMPONENT"
"","EIF2S3","EIF3H","IN_SAME_COMPONENT"
"","EIF2S3","EIF3I","IN_SAME_COMPONENT"
"","EIF2S3","EIF3J","IN_SAME_COMPONENT"
"","EIF2S3","EIF3K","IN_SAME_COMPONENT"
"","EIF2S3","EIF4A1","IN_SAME_COMPONENT"
"","EIF2S3","EIF4A2","IN_SAME_COMPONENT"
"","EIF2S3","EIF4B","IN_SAME_COMPONENT"
"","EIF2S3","EIF4E","IN_SAME_COMPONENT"
"","EIF2S3","EIF4G1","IN_SAME_COMPONENT"
"","EIF2S3","EIF4H","IN_SAME_COMPONENT"
"","EIF2S3","PABPC1","IN_SAME_COMPONENT"
"","EIF2S3","RPL13A","IN_SAME_COMPONENT"
"","EIF2S3","RPS10","IN_SAME_COMPONENT"
"","EIF2S3","RPS12","IN_SAME_COMPONENT"
"","EIF2S3","RPS17","IN_SAME_COMPONENT"
"","EIF2S3","RPS19","IN_SAME_COMPONENT"
"","EIF2S3","RPS2","IN_SAME_COMPONENT"
"","EIF2S3","RPS21","IN_SAME_COMPONENT"
"","EIF2S3","RPS27","IN_SAME_COMPONENT"
"","EIF2S3","RPS3","IN_SAME_COMPONENT"
"","EIF2S3","RPS4Y1","IN_SAME_COMPONENT"
"","EIF2S3","RPS5","IN_SAME_COMPONENT"
"","EIF2S3","RPS9","IN_SAME_COMPONENT"
"","EIF2S3","RPSA","IN_SAME_COMPONENT"
"","EIF2S3","EIF2S3","REACTS_WITH"
"","EIF2S3","EIF5","REACTS_WITH"
"","EIF3A","EIF3B","IN_SAME_COMPONENT"
"","EIF3A","EIF3C","IN_SAME_COMPONENT"
"","EIF3A","EIF3D","IN_SAME_COMPONENT"
"","EIF3A","EIF3E","IN_SAME_COMPONENT"
"","EIF3A","EIF3F","IN_SAME_COMPONENT"
"","EIF3A","EIF3G","IN_SAME_COMPONENT"
"","EIF3A","EIF3H","IN_SAME_COMPONENT"
"","EIF3A","EIF3I","IN_SAME_COMPONENT"
"","EIF3A","EIF3J","IN_SAME_COMPONENT"
"","EIF3A","EIF3K","IN_SAME_COMPONENT"
"","EIF3A","EIF4A1","IN_SAME_COMPONENT"
"","EIF3A","EIF4A2","IN_SAME_COMPONENT"
"","EIF3A","EIF4B","IN_SAME_COMPONENT"
"","EIF3A","EIF4E","IN_SAME_COMPONENT"
"","EIF3A","EIF4G1","IN_SAME_COMPONENT"
"","EIF3A","EIF4H","IN_SAME_COMPONENT"
"","EIF3A","PABPC1","IN_SAME_COMPONENT"
"","EIF3A","RPL13A","IN_SAME_COMPONENT"
"","EIF3A","RPS10","IN_SAME_COMPONENT"
"","EIF3A","RPS12","IN_SAME_COMPONENT"
"","EIF3A","RPS17","IN_SAME_COMPONENT"
"","EIF3A","RPS19","IN_SAME_COMPONENT"
"","EIF3A","RPS2","IN_SAME_COMPONENT"
"","EIF3A","RPS21","IN_SAME_COMPONENT"
"","EIF3A","RPS27","IN_SAME_COMPONENT"
"","EIF3A","RPS3","IN_SAME_COMPONENT"
"","EIF3A","RPS4Y1","IN_SAME_COMPONENT"
"","EIF3A","RPS5","IN_SAME_COMPONENT"
"","EIF3A","RPS9","IN_SAME_COMPONENT"
"","EIF3A","RPSA","IN_SAME_COMPONENT"
"","EIF3A","EIF3A","REACTS_WITH"
"","EIF3A","EIF5","REACTS_WITH"
"","EIF3B","EIF3C","IN_SAME_COMPONENT"
"","EIF3B","EIF3D","IN_SAME_COMPONENT"
"","EIF3B","EIF3E","IN_SAME_COMPONENT"
"","EIF3B","EIF3F","IN_SAME_COMPONENT"
"","EIF3B","EIF3G","IN_SAME_COMPONENT"
"","EIF3B","EIF3H","IN_SAME_COMPONENT"
"","EIF3B","EIF3I","IN_SAME_COMPONENT"
"","EIF3B","EIF3J","IN_SAME_COMPONENT"
"","EIF3B","EIF3K","IN_SAME_COMPONENT"
"","EIF3B","EIF4A1","IN_SAME_COMPONENT"
"","EIF3B","EIF4A2","IN_SAME_COMPONENT"
"","EIF3B","EIF4B","IN_SAME_COMPONENT"
"","EIF3B","EIF4E","IN_SAME_COMPONENT"
"","EIF3B","EIF4G1","IN_SAME_COMPONENT"
"","EIF3B","EIF4H","IN_SAME_COMPONENT"
"","EIF3B","PABPC1","IN_SAME_COMPONENT"
"","EIF3B","RPL13A","IN_SAME_COMPONENT"
"","EIF3B","RPS10","IN_SAME_COMPONENT"
"","EIF3B","RPS12","IN_SAME_COMPONENT"
"","EIF3B","RPS17","IN_SAME_COMPONENT"
"","EIF3B","RPS19","IN_SAME_COMPONENT"
"","EIF3B","RPS2","IN_SAME_COMPONENT"
"","EIF3B","RPS21","IN_SAME_COMPONENT"
"","EIF3B","RPS27","IN_SAME_COMPONENT"
"","EIF3B","RPS3","IN_SAME_COMPONENT"
"","EIF3B","RPS4Y1","IN_SAME_COMPONENT"
"","EIF3B","RPS5","IN_SAME_COMPONENT"
"","EIF3B","RPS9","IN_SAME_COMPONENT"
"","EIF3B","RPSA","IN_SAME_COMPONENT"
"","EIF3B","EIF3B","REACTS_WITH"
"","EIF3B","EIF5","REACTS_WITH"
"","EIF3C","EIF3D","IN_SAME_COMPONENT"
"","EIF3C","EIF3E","IN_SAME_COMPONENT"
"","EIF3C","EIF3F","IN_SAME_COMPONENT"
"","EIF3C","EIF3G","IN_SAME_COMPONENT"
"","EIF3C","EIF3H","IN_SAME_COMPONENT"
"","EIF3C","EIF3I","IN_SAME_COMPONENT"
"","EIF3C","EIF3J","IN_SAME_COMPONENT"
"","EIF3C","EIF3K","IN_SAME_COMPONENT"
"","EIF3C","EIF4A1","IN_SAME_COMPONENT"
"","EIF3C","EIF4A2","IN_SAME_COMPONENT"
"","EIF3C","EIF4B","IN_SAME_COMPONENT"
"","EIF3C","EIF4E","IN_SAME_COMPONENT"
"","EIF3C","EIF4G1","IN_SAME_COMPONENT"
"","EIF3C","EIF4H","IN_SAME_COMPONENT"
"","EIF3C","PABPC1","IN_SAME_COMPONENT"
"","EIF3C","RPL13A","IN_SAME_COMPONENT"
"","EIF3C","RPS10","IN_SAME_COMPONENT"
"","EIF3C","RPS12","IN_SAME_COMPONENT"
"","EIF3C","RPS17","IN_SAME_COMPONENT"
"","EIF3C","RPS19","IN_SAME_COMPONENT"
"","EIF3C","RPS2","IN_SAME_COMPONENT"
"","EIF3C","RPS21","IN_SAME_COMPONENT"
"","EIF3C","RPS27","IN_SAME_COMPONENT"
"","EIF3C","RPS3","IN_SAME_COMPONENT"
"","EIF3C","RPS4Y1","IN_SAME_COMPONENT"
"","EIF3C","RPS5","IN_SAME_COMPONENT"
"","EIF3C","RPS9","IN_SAME_COMPONENT"
"","EIF3C","RPSA","IN_SAME_COMPONENT"
"","EIF3C","EIF3C","REACTS_WITH"
"","EIF3C","EIF5","REACTS_WITH"
"","EIF3D","EIF3E","IN_SAME_COMPONENT"
"","EIF3D","EIF3F","IN_SAME_COMPONENT"
"","EIF3D","EIF3G","IN_SAME_COMPONENT"
"","EIF3D","EIF3H","IN_SAME_COMPONENT"
"","EIF3D","EIF3I","IN_SAME_COMPONENT"
"","EIF3D","EIF3J","IN_SAME_COMPONENT"
"","EIF3D","EIF3K","IN_SAME_COMPONENT"
"","EIF3D","EIF4A1","IN_SAME_COMPONENT"
"","EIF3D","EIF4A2","IN_SAME_COMPONENT"
"","EIF3D","EIF4B","IN_SAME_COMPONENT"
"","EIF3D","EIF4E","IN_SAME_COMPONENT"
"","EIF3D","EIF4G1","IN_SAME_COMPONENT"
"","EIF3D","EIF4H","IN_SAME_COMPONENT"
"","EIF3D","PABPC1","IN_SAME_COMPONENT"
"","EIF3D","RPL13A","IN_SAME_COMPONENT"
"","EIF3D","RPS10","IN_SAME_COMPONENT"
"","EIF3D","RPS12","IN_SAME_COMPONENT"
"","EIF3D","RPS17","IN_SAME_COMPONENT"
"","EIF3D","RPS19","IN_SAME_COMPONENT"
"","EIF3D","RPS2","IN_SAME_COMPONENT"
"","EIF3D","RPS21","IN_SAME_COMPONENT"
"","EIF3D","RPS27","IN_SAME_COMPONENT"
"","EIF3D","RPS3","IN_SAME_COMPONENT"
"","EIF3D","RPS4Y1","IN_SAME_COMPONENT"
"","EIF3D","RPS5","IN_SAME_COMPONENT"
"","EIF3D","RPS9","IN_SAME_COMPONENT"
"","EIF3D","RPSA","IN_SAME_COMPONENT"
"","EIF3D","EIF3D","REACTS_WITH"
"","EIF3D","EIF5","REACTS_WITH"
"","EIF3E","EIF3F","IN_SAME_COMPONENT"
"","EIF3E","EIF3G","IN_SAME_COMPONENT"
"","EIF3E","EIF3H","IN_SAME_COMPONENT"
"","EIF3E","EIF3I","IN_SAME_COMPONENT"
"","EIF3E","EIF3J","IN_SAME_COMPONENT"
"","EIF3E","EIF3K","IN_SAME_COMPONENT"
"","EIF3E","EIF4A1","IN_SAME_COMPONENT"
"","EIF3E","EIF4A2","IN_SAME_COMPONENT"
"","EIF3E","EIF4B","IN_SAME_COMPONENT"
"","EIF3E","EIF4E","IN_SAME_COMPONENT"
"","EIF3E","EIF4G1","IN_SAME_COMPONENT"
"","EIF3E","EIF4H","IN_SAME_COMPONENT"
"","EIF3E","PABPC1","IN_SAME_COMPONENT"
"","EIF3E","RPL13A","IN_SAME_COMPONENT"
"","EIF3E","RPS10","IN_SAME_COMPONENT"
"","EIF3E","RPS12","IN_SAME_COMPONENT"
"","EIF3E","RPS17","IN_SAME_COMPONENT"
"","EIF3E","RPS19","IN_SAME_COMPONENT"
"","EIF3E","RPS2","IN_SAME_COMPONENT"
"","EIF3E","RPS21","IN_SAME_COMPONENT"
"","EIF3E","RPS27","IN_SAME_COMPONENT"
"","EIF3E","RPS3","IN_SAME_COMPONENT"
"","EIF3E","RPS4Y1","IN_SAME_COMPONENT"
"","EIF3E","RPS5","IN_SAME_COMPONENT"
"","EIF3E","RPS9","IN_SAME_COMPONENT"
"","EIF3E","RPSA","IN_SAME_COMPONENT"
"","EIF3E","EIF3E","REACTS_WITH"
"","EIF3E","EIF5","REACTS_WITH"
"","EIF3F","EIF3G","IN_SAME_COMPONENT"
"","EIF3F","EIF3H","IN_SAME_COMPONENT"
"","EIF3F","EIF3I","IN_SAME_COMPONENT"
"","EIF3F","EIF3J","IN_SAME_COMPONENT"
"","EIF3F","EIF3K","IN_SAME_COMPONENT"
"","EIF3F","EIF4A1","IN_SAME_COMPONENT"
"","EIF3F","EIF4A2","IN_SAME_COMPONENT"
"","EIF3F","EIF4B","IN_SAME_COMPONENT"
"","EIF3F","EIF4E","IN_SAME_COMPONENT"
"","EIF3F","EIF4G1","IN_SAME_COMPONENT"
"","EIF3F","EIF4H","IN_SAME_COMPONENT"
"","EIF3F","PABPC1","IN_SAME_COMPONENT"
"","EIF3F","RPL13A","IN_SAME_COMPONENT"
"","EIF3F","RPS10","IN_SAME_COMPONENT"
"","EIF3F","RPS12","IN_SAME_COMPONENT"
"","EIF3F","RPS17","IN_SAME_COMPONENT"
"","EIF3F","RPS19","IN_SAME_COMPONENT"
"","EIF3F","RPS2","IN_SAME_COMPONENT"
"","EIF3F","RPS21","IN_SAME_COMPONENT"
"","EIF3F","RPS27","IN_SAME_COMPONENT"
"","EIF3F","RPS3","IN_SAME_COMPONENT"
"","EIF3F","RPS4Y1","IN_SAME_COMPONENT"
"","EIF3F","RPS5","IN_SAME_COMPONENT"
"","EIF3F","RPS9","IN_SAME_COMPONENT"
"","EIF3F","RPSA","IN_SAME_COMPONENT"
"","EIF3F","EIF3F","REACTS_WITH"
"","EIF3F","EIF5","REACTS_WITH"
"","EIF3G","EIF3H","IN_SAME_COMPONENT"
"","EIF3G","EIF3I","IN_SAME_COMPONENT"
"","EIF3G","EIF3J","IN_SAME_COMPONENT"
"","EIF3G","EIF3K","IN_SAME_COMPONENT"
"","EIF3G","EIF4A1","IN_SAME_COMPONENT"
"","EIF3G","EIF4A2","IN_SAME_COMPONENT"
"","EIF3G","EIF4B","IN_SAME_COMPONENT"
"","EIF3G","EIF4E","IN_SAME_COMPONENT"
"","EIF3G","EIF4G1","IN_SAME_COMPONENT"
"","EIF3G","EIF4H","IN_SAME_COMPONENT"
"","EIF3G","PABPC1","IN_SAME_COMPONENT"
"","EIF3G","RPL13A","IN_SAME_COMPONENT"
"","EIF3G","RPS10","IN_SAME_COMPONENT"
"","EIF3G","RPS12","IN_SAME_COMPONENT"
"","EIF3G","RPS17","IN_SAME_COMPONENT"
"","EIF3G","RPS19","IN_SAME_COMPONENT"
"","EIF3G","RPS2","IN_SAME_COMPONENT"
"","EIF3G","RPS21","IN_SAME_COMPONENT"
"","EIF3G","RPS27","IN_SAME_COMPONENT"
"","EIF3G","RPS3","IN_SAME_COMPONENT"
"","EIF3G","RPS4Y1","IN_SAME_COMPONENT"
